unet_lg_b30: unet_maxvit3d 6.10M  world=4 global_batch=8 d2s=False profile=False trace=False
epoch=091 train=0.25249 (seg 0.25249 pr 0.0000 tr 0.0000 ramp 1.00) val=0.24891 IoU=0.5009 P=0.586 R=0.776 lr=1.00e-04 39s
epoch=092 train=0.25499 (seg 0.25499 pr 0.0000 tr 0.0000 ramp 1.00) val=0.24519 IoU=0.4989 P=0.590 R=0.764 lr=1.00e-04 39s
epoch=093 train=0.25542 (seg 0.25542 pr 0.0000 tr 0.0000 ramp 1.00) val=0.23922 IoU=0.5088 P=0.600 R=0.770 lr=1.00e-04 39s
epoch=094 train=0.25137 (seg 0.25137 pr 0.0000 tr 0.0000 ramp 1.00) val=0.23430 IoU=0.5078 P=0.585 R=0.793 lr=1.00e-04 39s
epoch=095 train=0.25030 (seg 0.25030 pr 0.0000 tr 0.0000 ramp 1.00) val=0.24924 IoU=0.4936 P=0.581 R=0.766 lr=1.00e-04 39s
epoch=096 train=0.24925 (seg 0.24925 pr 0.0000 tr 0.0000 ramp 1.00) val=0.25152 IoU=0.4951 P=0.603 R=0.735 lr=1.00e-04 39s
epoch=097 train=0.25033 (seg 0.25033 pr 0.0000 tr 0.0000 ramp 1.00) val=0.23449 IoU=0.5191 P=0.623 R=0.757 lr=1.00e-04 39s
epoch=098 train=0.25048 (seg 0.25048 pr 0.0000 tr 0.0000 ramp 1.00) val=0.23865 IoU=0.5058 P=0.589 R=0.782 lr=1.00e-04 39s
epoch=099 train=0.24852 (seg 0.24852 pr 0.0000 tr 0.0000 ramp 1.00) val=0.23999 IoU=0.5183 P=0.620 R=0.759 lr=1.00e-04 39s
   plateau: lr -> 5.00e-05
epoch=100 train=0.24184 (seg 0.24184 pr 0.0000 tr 0.0000 ramp 1.00) val=0.23059 IoU=0.5296 P=0.633 R=0.765 lr=5.00e-05 39s
epoch=101 train=0.23489 (seg 0.23489 pr 0.0000 tr 0.0000 ramp 1.00) val=0.22792 IoU=0.5307 P=0.631 R=0.769 lr=5.00e-05 39s
epoch=102 train=0.23482 (seg 0.23482 pr 0.0000 tr 0.0000 ramp 1.00) val=0.23244 IoU=0.5312 P=0.637 R=0.762 lr=5.00e-05 39s
epoch=103 train=0.23585 (seg 0.23585 pr 0.0000 tr 0.0000 ramp 1.00) val=0.22061 IoU=0.5451 P=0.641 R=0.784 lr=5.00e-05 39s
epoch=104 train=0.23082 (seg 0.23082 pr 0.0000 tr 0.0000 ramp 1.00) val=0.22825 IoU=0.5420 P=0.651 R=0.763 lr=5.00e-05 39s
epoch=105 train=0.23460 (seg 0.23460 pr 0.0000 tr 0.0000 ramp 1.00) val=0.23498 IoU=0.5313 P=0.642 R=0.756 lr=5.00e-05 39s
epoch=106 train=0.23508 (seg 0.23508 pr 0.0000 tr 0.0000 ramp 1.00) val=0.22666 IoU=0.5418 P=0.653 R=0.761 lr=5.00e-05 39s
epoch=107 train=0.23166 (seg 0.23166 pr 0.0000 tr 0.0000 ramp 1.00) val=0.22979 IoU=0.5378 P=0.648 R=0.760 lr=5.00e-05 39s
epoch=108 train=0.22799 (seg 0.22799 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21986 IoU=0.5517 P=0.658 R=0.773 lr=5.00e-05 39s
epoch=109 train=0.23220 (seg 0.23220 pr 0.0000 tr 0.0000 ramp 1.00) val=0.22026 IoU=0.5468 P=0.650 R=0.775 lr=5.00e-05 39s
epoch=110 train=0.22930 (seg 0.22930 pr 0.0000 tr 0.0000 ramp 1.00) val=0.22416 IoU=0.5389 P=0.641 R=0.772 lr=5.00e-05 39s
epoch=111 train=0.23019 (seg 0.23019 pr 0.0000 tr 0.0000 ramp 1.00) val=0.23229 IoU=0.5303 P=0.630 R=0.771 lr=5.00e-05 39s
epoch=112 train=0.23010 (seg 0.23010 pr 0.0000 tr 0.0000 ramp 1.00) val=0.22283 IoU=0.5476 P=0.656 R=0.768 lr=5.00e-05 39s
epoch=113 train=0.22641 (seg 0.22641 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21931 IoU=0.5527 P=0.663 R=0.769 lr=5.00e-05 39s
epoch=114 train=0.22892 (seg 0.22892 pr 0.0000 tr 0.0000 ramp 1.00) val=0.22352 IoU=0.5470 P=0.657 R=0.766 lr=5.00e-05 39s
epoch=115 train=0.22570 (seg 0.22570 pr 0.0000 tr 0.0000 ramp 1.00) val=0.22963 IoU=0.5406 P=0.658 R=0.752 lr=5.00e-05 39s
epoch=116 train=0.23058 (seg 0.23058 pr 0.0000 tr 0.0000 ramp 1.00) val=0.22598 IoU=0.5421 P=0.646 R=0.771 lr=5.00e-05 39s
epoch=117 train=0.22847 (seg 0.22847 pr 0.0000 tr 0.0000 ramp 1.00) val=0.22409 IoU=0.5458 P=0.660 R=0.759 lr=5.00e-05 39s
epoch=118 train=0.22388 (seg 0.22388 pr 0.0000 tr 0.0000 ramp 1.00) val=0.22256 IoU=0.5438 P=0.645 R=0.777 lr=5.00e-05 39s
epoch=119 train=0.22714 (seg 0.22714 pr 0.0000 tr 0.0000 ramp 1.00) val=0.22400 IoU=0.5400 P=0.635 R=0.784 lr=5.00e-05 39s
epoch=120 train=0.22679 (seg 0.22679 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21994 IoU=0.5507 P=0.658 R=0.772 lr=5.00e-05 39s
epoch=121 train=0.22491 (seg 0.22491 pr 0.0000 tr 0.0000 ramp 1.00) val=0.22871 IoU=0.5398 P=0.647 R=0.766 lr=5.00e-05 39s
epoch=122 train=0.22544 (seg 0.22544 pr 0.0000 tr 0.0000 ramp 1.00) val=0.22105 IoU=0.5483 P=0.659 R=0.765 lr=5.00e-05 39s
epoch=123 train=0.22708 (seg 0.22708 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21959 IoU=0.5497 P=0.666 R=0.758 lr=5.00e-05 39s
   plateau: lr -> 2.50e-05
epoch=124 train=0.21975 (seg 0.21975 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21550 IoU=0.5641 P=0.675 R=0.774 lr=2.50e-05 39s
epoch=125 train=0.22010 (seg 0.22010 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21569 IoU=0.5597 P=0.668 R=0.775 lr=2.50e-05 39s
epoch=126 train=0.21800 (seg 0.21800 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21175 IoU=0.5663 P=0.671 R=0.784 lr=2.50e-05 39s
epoch=127 train=0.21623 (seg 0.21623 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21255 IoU=0.5676 P=0.677 R=0.778 lr=2.50e-05 39s
epoch=128 train=0.21392 (seg 0.21392 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21423 IoU=0.5600 P=0.665 R=0.780 lr=2.50e-05 39s
epoch=129 train=0.21659 (seg 0.21659 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21391 IoU=0.5659 P=0.679 R=0.773 lr=2.50e-05 39s
epoch=130 train=0.21321 (seg 0.21321 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21437 IoU=0.5636 P=0.674 R=0.774 lr=2.50e-05 39s
epoch=131 train=0.21313 (seg 0.21313 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21369 IoU=0.5656 P=0.677 R=0.775 lr=2.50e-05 39s
epoch=132 train=0.21453 (seg 0.21453 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21065 IoU=0.5702 P=0.680 R=0.779 lr=2.50e-05 39s
epoch=133 train=0.21518 (seg 0.21518 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21636 IoU=0.5602 P=0.667 R=0.778 lr=2.50e-05 39s
epoch=134 train=0.21282 (seg 0.21282 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21575 IoU=0.5633 P=0.681 R=0.766 lr=2.50e-05 39s
epoch=135 train=0.21595 (seg 0.21595 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21402 IoU=0.5687 P=0.685 R=0.770 lr=2.50e-05 39s
epoch=136 train=0.21421 (seg 0.21421 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21173 IoU=0.5649 P=0.672 R=0.780 lr=2.50e-05 39s
epoch=137 train=0.21275 (seg 0.21275 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21656 IoU=0.5622 P=0.674 R=0.773 lr=2.50e-05 39s
epoch=138 train=0.21263 (seg 0.21263 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21508 IoU=0.5636 P=0.672 R=0.777 lr=2.50e-05 39s
epoch=139 train=0.21150 (seg 0.21150 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21479 IoU=0.5676 P=0.683 R=0.771 lr=2.50e-05 39s
epoch=140 train=0.21131 (seg 0.21131 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21743 IoU=0.5650 P=0.684 R=0.765 lr=2.50e-05 39s
epoch=141 train=0.21161 (seg 0.21161 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21758 IoU=0.5611 P=0.675 R=0.768 lr=2.50e-05 39s
epoch=142 train=0.21126 (seg 0.21126 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21485 IoU=0.5648 P=0.681 R=0.767 lr=2.50e-05 39s
   plateau: lr -> 1.25e-05
epoch=143 train=0.21018 (seg 0.21018 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21194 IoU=0.5710 P=0.687 R=0.772 lr=1.25e-05 39s
epoch=144 train=0.20734 (seg 0.20734 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21299 IoU=0.5729 P=0.691 R=0.770 lr=1.25e-05 39s
epoch=145 train=0.20699 (seg 0.20699 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21151 IoU=0.5721 P=0.688 R=0.773 lr=1.25e-05 39s
epoch=146 train=0.20806 (seg 0.20806 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21361 IoU=0.5724 P=0.696 R=0.763 lr=1.25e-05 39s
epoch=147 train=0.20668 (seg 0.20668 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21495 IoU=0.5663 P=0.680 R=0.772 lr=1.25e-05 39s
epoch=148 train=0.20687 (seg 0.20687 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21372 IoU=0.5701 P=0.684 R=0.774 lr=1.25e-05 39s
epoch=149 train=0.20591 (seg 0.20591 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21045 IoU=0.5701 P=0.679 R=0.780 lr=1.25e-05 39s
epoch=150 train=0.20715 (seg 0.20715 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21280 IoU=0.5740 P=0.695 R=0.767 lr=1.25e-05 39s
epoch=151 train=0.20670 (seg 0.20670 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21083 IoU=0.5745 P=0.690 R=0.774 lr=1.25e-05 39s
epoch=152 train=0.20675 (seg 0.20675 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21352 IoU=0.5722 P=0.688 R=0.773 lr=1.25e-05 39s
epoch=153 train=0.20458 (seg 0.20458 pr 0.0000 tr 0.0000 ramp 1.00) val=0.20978 IoU=0.5740 P=0.682 R=0.784 lr=1.25e-05 39s
epoch=154 train=0.20433 (seg 0.20433 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21025 IoU=0.5754 P=0.688 R=0.778 lr=1.25e-05 39s
epoch=155 train=0.20492 (seg 0.20492 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21299 IoU=0.5714 P=0.688 R=0.771 lr=1.25e-05 39s
epoch=156 train=0.20365 (seg 0.20365 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21179 IoU=0.5733 P=0.687 R=0.776 lr=1.25e-05 39s
epoch=157 train=0.20416 (seg 0.20416 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21204 IoU=0.5741 P=0.694 R=0.769 lr=1.25e-05 39s
epoch=158 train=0.20572 (seg 0.20572 pr 0.0000 tr 0.0000 ramp 1.00) val=0.21202 IoU=0.5711 P=0.682 R=0.778 lr=1.25e-05 39s
