epoch,train_loss,val_loss,val_iou,val_dice,val_precision,val_recall,lr,seconds,val_iou_en_echelon,val_iou_horsetail,val_iou_negative_flower,val_iou_positive_flower,val_iou_listric_assemblage
88,0.10534,0.10051,0.7677,0.8686,0.8519,0.8859,6.39e-05,121,0.8750,0.7461,0.7470,0.7817,0.6624
89,0.10676,0.10625,0.7517,0.8583,0.8372,0.8805,6.31e-05,121,0.8473,0.7358,0.7319,0.7714,0.6463
90,0.10749,0.10495,0.7580,0.8623,0.8548,0.8700,6.23e-05,121,0.8658,0.7390,0.7419,0.7760,0.6404
91,0.10680,0.09977,0.7655,0.8672,0.8452,0.8903,6.15e-05,121,0.8626,0.7434,0.7457,0.7840,0.6664
92,0.10530,0.09899,0.7714,0.8710,0.8609,0.8813,6.07e-05,121,0.8733,0.7534,0.7499,0.7885,0.6653
93,0.10370,0.09765,0.7744,0.8729,0.8580,0.8883,5.99e-05,121,0.8785,0.7549,0.7547,0.7932,0.6637
94,0.10352,0.09796,0.7705,0.8704,0.8457,0.8965,5.91e-05,121,0.8728,0.7484,0.7499,0.7889,0.6677
95,0.10286,0.09772,0.7728,0.8719,0.8563,0.8880,5.83e-05,121,0.8760,0.7522,0.7530,0.7895,0.6680
96,0.10171,0.09524,0.7788,0.8757,0.8643,0.8873,5.75e-05,121,0.8816,0.7601,0.7577,0.7970,0.6734
97,0.10256,0.09743,0.7707,0.8705,0.8458,0.8966,5.66e-05,121,0.8729,0.7501,0.7516,0.7898,0.6633
98,0.10366,0.09777,0.7717,0.8711,0.8586,0.8840,5.58e-05,121,0.8744,0.7537,0.7532,0.7895,0.6616
99,0.10053,0.09707,0.7744,0.8729,0.8567,0.8897,5.50e-05,121,0.8819,0.7494,0.7537,0.7949,0.6656
100,0.10239,0.09631,0.7767,0.8743,0.8654,0.8834,5.42e-05,121,0.8816,0.7544,0.7560,0.7950,0.6713
101,0.10047,0.09614,0.7766,0.8743,0.8677,0.8809,5.34e-05,121,0.8801,0.7564,0.7554,0.7947,0.6712
102,0.10059,0.09538,0.7788,0.8757,0.8699,0.8814,5.25e-05,121,0.8800,0.7587,0.7566,0.7978,0.6737
103,0.09935,0.09599,0.7750,0.8733,0.8559,0.8914,5.17e-05,121,0.8801,0.7569,0.7523,0.7922,0.6678
104,0.09876,0.09544,0.7750,0.8732,0.8530,0.8945,5.09e-05,121,0.8775,0.7547,0.7543,0.7942,0.6690
105,0.09904,0.09556,0.7756,0.8736,0.8654,0.8820,5.01e-05,121,0.8640,0.7574,0.7566,0.7961,0.6782
106,0.09785,0.09353,0.7805,0.8767,0.8596,0.8945,4.92e-05,121,0.8846,0.7634,0.7590,0.7979,0.6734
107,0.09784,0.09576,0.7751,0.8733,0.8593,0.8877,4.84e-05,121,0.8771,0.7571,0.7556,0.7904,0.6699
108,0.09835,0.09304,0.7814,0.8773,0.8631,0.8919,4.76e-05,121,0.8850,0.7616,0.7604,0.7980,0.6774
109,0.09745,0.09240,0.7848,0.8794,0.8695,0.8895,4.67e-05,121,0.8843,0.7700,0.7638,0.8023,0.6789
110,0.09827,0.09215,0.7822,0.8778,0.8571,0.8994,4.59e-05,121,0.8808,0.7660,0.7594,0.8009,0.6802
111,0.09557,0.09230,0.7817,0.8775,0.8556,0.9004,4.51e-05,121,0.8825,0.7587,0.7622,0.8017,0.6777
112,0.09508,0.09166,0.7832,0.8784,0.8589,0.8989,4.43e-05,121,0.8852,0.7636,0.7619,0.8007,0.6802
113,0.09525,0.09316,0.7786,0.8755,0.8546,0.8974,4.35e-05,121,0.8801,0.7591,0.7579,0.7965,0.6750
114,0.09630,0.09509,0.7755,0.8735,0.8655,0.8817,4.26e-05,121,0.8713,0.7598,0.7588,0.7929,0.6712
115,0.09555,0.09338,0.7827,0.8781,0.8728,0.8834,4.18e-05,121,0.8835,0.7650,0.7652,0.8052,0.6664
116,0.09365,0.09042,0.7867,0.8806,0.8640,0.8979,4.10e-05,121,0.8873,0.7659,0.7641,0.8059,0.6858
117,0.09246,0.09029,0.7860,0.8801,0.8613,0.8999,4.02e-05,121,0.8877,0.7690,0.7643,0.8056,0.6794
118,0.09384,0.09228,0.7822,0.8778,0.8685,0.8873,3.94e-05,121,0.8762,0.7608,0.7636,0.8028,0.6816
119,0.09326,0.09104,0.7863,0.8804,0.8692,0.8918,3.86e-05,121,0.8852,0.7685,0.7659,0.8049,0.6812
120,0.09359,0.09103,0.7854,0.8798,0.8667,0.8933,3.78e-05,121,0.8848,0.7641,0.7673,0.8067,0.6776
121,0.09328,0.09005,0.7892,0.8822,0.8745,0.8900,3.70e-05,121,0.8873,0.7704,0.7681,0.8070,0.6872
122,0.09111,0.08905,0.7906,0.8830,0.8730,0.8933,3.62e-05,121,0.8891,0.7695,0.7701,0.8096,0.6892
123,0.09211,0.09060,0.7867,0.8806,0.8704,0.8911,3.54e-05,121,0.8893,0.7687,0.7629,0.8087,0.6783
124,0.09062,0.09123,0.7833,0.8785,0.8644,0.8930,3.46e-05,121,0.8799,0.7632,0.7629,0.8056,0.6799
125,0.09106,0.08932,0.7896,0.8825,0.8715,0.8937,3.38e-05,121,0.8888,0.7701,0.7699,0.8120,0.6815
126,0.09130,0.08769,0.7926,0.8843,0.8697,0.8993,3.31e-05,121,0.8911,0.7764,0.7725,0.8143,0.6839
127,0.09084,0.08977,0.7862,0.8803,0.8642,0.8970,3.23e-05,121,0.8769,0.7671,0.7677,0.8103,0.6827
128,0.09046,0.08986,0.7854,0.8798,0.8592,0.9014,3.15e-05,121,0.8827,0.7675,0.7655,0.8055,0.6810
