epoch,train_loss,val_loss,val_iou,val_dice,val_precision,val_recall,lr,seconds,val_iou_en_echelon,val_iou_horsetail,val_iou_negative_flower,val_iou_positive_flower,val_iou_listric_assemblage
79,0.09693,0.08608,0.7879,0.8814,0.8838,0.8790,7.09e-05,167,0.8881,0.7682,0.7765,0.8091,0.6677
80,0.09839,0.08492,0.7904,0.8829,0.8851,0.8808,7.01e-05,167,0.8904,0.7696,0.7787,0.8122,0.6716
81,0.09811,0.08663,0.7871,0.8809,0.8905,0.8715,6.94e-05,167,0.8823,0.7626,0.7746,0.8119,0.6718
82,0.09800,0.08972,0.7794,0.8760,0.8826,0.8695,6.86e-05,166,0.8715,0.7612,0.7682,0.8025,0.6629
83,0.09662,0.08533,0.7898,0.8826,0.8983,0.8674,6.78e-05,166,0.8883,0.7697,0.7778,0.8113,0.6725
84,0.09603,0.08769,0.7838,0.8788,0.8997,0.8588,6.70e-05,166,0.8785,0.7584,0.7673,0.8057,0.6781
85,0.09462,0.08508,0.7912,0.8834,0.8995,0.8679,6.63e-05,167,0.8901,0.7712,0.7808,0.8123,0.6697
86,0.09559,0.08445,0.7911,0.8834,0.8878,0.8790,6.55e-05,166,0.8922,0.7713,0.7770,0.8145,0.6711
87,0.09493,0.08442,0.7912,0.8834,0.8923,0.8747,6.47e-05,166,0.8875,0.7738,0.7785,0.8126,0.6745
88,0.09457,0.08398,0.7913,0.8835,0.8842,0.8827,6.39e-05,166,0.8879,0.7699,0.7780,0.8164,0.6744
89,0.09430,0.08349,0.7930,0.8846,0.8889,0.8802,6.31e-05,166,0.8880,0.7725,0.7805,0.8172,0.6761
90,0.09434,0.08419,0.7915,0.8836,0.8880,0.8792,6.23e-05,166,0.8905,0.7721,0.7810,0.8135,0.6705
91,0.09265,0.08488,0.7886,0.8818,0.8858,0.8779,6.15e-05,166,0.8827,0.7719,0.7755,0.8102,0.6742
92,0.09301,0.08187,0.7963,0.8866,0.8907,0.8825,6.07e-05,166,0.8938,0.7748,0.7832,0.8196,0.6799
93,0.09288,0.08342,0.7934,0.8848,0.8970,0.8729,5.99e-05,166,0.8900,0.7718,0.7830,0.8168,0.6747
94,0.09104,0.08218,0.7955,0.8861,0.8874,0.8848,5.91e-05,166,0.8909,0.7761,0.7847,0.8181,0.6781
95,0.09100,0.08216,0.7961,0.8865,0.8994,0.8740,5.83e-05,166,0.8917,0.7754,0.7837,0.8190,0.6803
96,0.09194,0.08056,0.7988,0.8882,0.8886,0.8877,5.75e-05,166,0.8947,0.7776,0.7853,0.8227,0.6843
97,0.09069,0.08105,0.7989,0.8882,0.8985,0.8781,5.66e-05,166,0.8961,0.7783,0.7853,0.8225,0.6819
98,0.08972,0.08110,0.7984,0.8879,0.8967,0.8793,5.58e-05,166,0.8941,0.7792,0.7851,0.8205,0.6828
99,0.09074,0.08165,0.7969,0.8870,0.8912,0.8828,5.50e-05,166,0.8922,0.7759,0.7832,0.8204,0.6813
100,0.09041,0.08083,0.7984,0.8879,0.8945,0.8814,5.42e-05,166,0.8930,0.7775,0.7867,0.8218,0.6829
101,0.08920,0.07968,0.8011,0.8896,0.8970,0.8824,5.34e-05,166,0.8978,0.7794,0.7864,0.8233,0.6894
102,0.08733,0.07941,0.8014,0.8898,0.8970,0.8826,5.25e-05,166,0.8956,0.7824,0.7893,0.8251,0.6855
103,0.08927,0.08270,0.7938,0.8851,0.8933,0.8769,5.17e-05,166,0.8860,0.7753,0.7812,0.8156,0.6809
104,0.09044,0.07955,0.8016,0.8899,0.8971,0.8828,5.09e-05,166,0.8972,0.7804,0.7879,0.8244,0.6874
105,0.08891,0.08925,0.7768,0.8744,0.8900,0.8593,5.01e-05,166,0.8577,0.7612,0.7668,0.8008,0.6689
106,0.08835,0.07907,0.8014,0.8898,0.8848,0.8948,4.92e-05,166,0.8945,0.7820,0.7897,0.8243,0.6872
107,0.08679,0.07911,0.8028,0.8906,0.9070,0.8748,4.84e-05,166,0.8970,0.7805,0.7893,0.8269,0.6897
108,0.08776,0.07894,0.8033,0.8909,0.9009,0.8812,4.76e-05,166,0.8985,0.7800,0.7903,0.8272,0.6893
